cod_ibge,ano,homicidios
351130,2016,0
353610,2016,2
293080,2016,7
292430,2016,1
354790,2016,0
430290,2016,4
520910,2016,13
220380,2016,0
270500,2016,7
432130,2016,6
311170,2016,1
312015,2016,1
354310,2016,1
430300,2016,15
353380,2016,0
240990,2016,4
220375,2016,0
316510,2016,1
351495,2016,0
522200,2016,2
500755,2016,3
431449,2016,0
430310,2016,45
130370,2016,0
520890,2016,2
314430,2016,13
220370,2016,9
250160,2016,2
292440,2016,6
290115,2016,3
430320,2016,0
160070,2016,8
330500,2016,11
314040,2016,1
150670,2016,16
220360,2016,1
210490,2016,1
316500,2016,0
311980,2016,0
430330,2016,1
352470,2016,2
510130,2016,3
520880,2016,30
355710,2016,8
261130,2016,7
354780,2016,72
312800,2016,5
315720,2016,7
430340,2016,0
220350,2016,1
292450,2016,1
170270,2016,1
130380,2016,10
411690,2016,1
510788,2016,0
310040,2016,0
430350,2016,7
411860,2016,1
311160,2016,3
314830,2016,1
431447,2016,4
220345,2016,0
351430,2016,0
316490,2016,0
260020,2016,1
432300,2016,190
430355,2016,0
351080,2016,1
220342,2016,0
500769,2016,8
520870,2016,606
411005,2016,0
210500,2016,3
352170,2016,0
350740,2016,2
430360,2016,3
150430,2016,6
130390,2016,3
220340,2016,0
260800,2016,13
316480,2016,0
312245,2016,5
430367,2016,1
312060,2016,0
314050,2016,2
431446,2016,0
310470,2016,6
240980,2016,5
292460,2016,4
352340,2016,11
520860,2016,20
430370,2016,1
350920,2016,9
220335,2016,0
351519,2016,1
432210,2016,1
130395,2016,2
293077,2016,14
510450,2016,0
316470,2016,7
354770,2016,1
430380,2016,0
330160,2016,1
520850,2016,1
220330,2016,8
351720,2016,0
330414,2016,174
330250,2016,119
260030,2016,29
430390,2016,15
311150,2016,2
351200,2016,0
220327,2016,2
310410,2016,0
292465,2016,1
353390,2016,2
130400,2016,0
430400,2016,0
210510,2016,2
520840,2016,4
352630,2016,0
500770,2016,8
220325,2016,1
313470,2016,1
316460,2016,1
430410,2016,0
310840,2016,1
160080,2016,1
350350,2016,0
314053,2016,2
431445,2016,0
171515,2016,0
220323,2016,0
270490,2016,1
430420,2016,13
170255,2016,3
312920,2016,0
260400,2016,33
292467,2016,0
130406,2016,22
220320,2016,1
411695,2016,1
520830,2016,1
315725,2016,3
430430,2016,0
353860,2016,2
172010,2016,1
316450,2016,2
210515,2016,0
354760,2016,0
261120,2016,4
430435,2016,3
270060,2016,12
220310,2016,0
250100,2016,6
292470,2016,1
510790,2016,48
520815,2016,0
430440,2016,5
314055,2016,1
510590,2016,10
220300,2016,0
130410,2016,1
312070,2016,0
431442,2016,0
316447,2016,0
261420,2016,24
260040,2016,19
430450,2016,5
330190,2016,108
220290,2016,5
500780,2016,0
520810,2016,0
293076,2016,8
280010,2016,0
430460,2016,152
313130,2016,42
354320,2016,1
510125,2016,3
432120,2016,9
220285,2016,0
352180,2016,5
292480,2016,5
240970,2016,0
290110,2016,10
430461,2016,0
210520,2016,0
130420,2016,14
316443,2016,1
170240,2016,4
150420,2016,205
220280,2016,0
311140,2016,2
352550,2016,2
291070,2016,21
430462,2016,0
241355,2016,1
431440,2016,83
354750,2016,3
520800,2016,74
314820,2016,0
351280,2016,11
430463,2016,25
220277,2016,0
313220,2016,0
312810,2016,4
316440,2016,0
352710,2016,16
260050,2016,21
430465,2016,1
171750,2016,1
411700,2016,0
353400,2016,0
220275,2016,0
292490,2016,0
353810,2016,1
240780,2016,6
130423,2016,1
270900,2016,2
430466,2016,5
520790,2016,5
314420,2016,0
220273,2016,0
500790,2016,8
411000,2016,0
314060,2016,0
431430,2016,0
430467,2016,1
316430,2016,0
130426,2016,1
220272,2016,0
314760,2016,0
354740,2016,0
430468,2016,0
350995,2016,0
315727,2016,0
292500,2016,9
520780,2016,0
210530,2016,181
250950,2016,3
510792,2016,36
170230,2016,1
350750,2016,6
430469,2016,0
311130,2016,1
220271,2016,0
270480,2016,7
310600,2016,0
290780,2016,5
316420,2016,0
312240,2016,0
270200,2016,5
430470,2016,30
150410,2016,1
130430,2016,2
220270,2016,2
310420,2016,3
260060,2016,3
240960,2016,0
430471,2016,0
431420,2016,1
520760,2016,5
292510,2016,19
261110,2016,130
260780,2016,10
220265,2016,0
250939,2016,0
314070,2016,11
430480,2016,1
500793,2016,3
311830,2016,21
315100,2016,0
240680,2016,0
520753,2016,0
220260,2016,2
330245,2016,2
316410,2016,2
354730,2016,5
430485,2016,0
210535,2016,3
280410,2016,9
522155,2016,0
130440,2016,2
170025,2016,2
220255,2016,0
292520,2016,46
430490,2016,0
510794,2016,4
315260,2016,0
352190,2016,4
293075,2016,4
520750,2016,0
411705,2016,4
280210,2016,28
316400,2016,0
430495,2016,0
170220,2016,10
431417,2016,1
311120,2016,9
220253,2016,3
290100,2016,11
353410,2016,0
280730,2016,2
260070,2016,20
430500,2016,1
412040,2016,2
140002,2016,6
313420,2016,16
510120,2016,1
220250,2016,1
350370,2016,1
520740,2016,1
430510,2016,157
314080,2016,1
270350,2016,1
220245,2016,0
500795,2016,6
316390,2016,1
354720,2016,1
292525,2016,7
411280,2016,0
430512,2016,2
210540,2016,11
140005,2016,16
220240,2016,2
150405,2016,13
520735,2016,1
430513,2016,0
431415,2016,0
250110,2016,6
314810,2016,28
220230,2016,2
140010,2016,118
316380,2016,1
350760,2016,13
354323,2016,0
430515,2016,0
351570,2016,24
315730,2016,1
314570,2016,0
220220,2016,9
520725,2016,1
260080,2016,10
251100,2016,2
292530,2016,144
170215,2016,2
261100,2016,11
311115,2016,0
210542,2016,11
220217,2016,0
314085,2016,3
354710,2016,0
170030,2016,0
430520,2016,0
432310,2016,1
353600,2016,0
313545,2016,1
316370,2016,1
351710,2016,1
140015,2016,3
280120,2016,20
411850,2016,15
220213,2016,0
431413,2016,0
312820,2016,0
520710,2016,0
430530,2016,0
353850,2016,2
261590,2016,2
292540,2016,4
411710,2016,5
500797,2016,1
353050,2016,2
430535,2016,3
352950,2016,0
432110,2016,7
220211,2016,0
353420,2016,0
293070,2016,138
316360,2016,1
520690,2016,1
430537,2016,0
260392,2016,2
220210,2016,0
410832,2016,4
140017,2016,8
430540,2016,0
310430,2016,2
240950,2016,1
292550,2016,33
210545,2016,1
220209,2016,2
352200,2016,0
354700,2016,2
510795,2016,19
510100,2016,0
520680,2016,0
430543,2016,1
410990,2016,4
431410,2016,42
353730,2016,5
314090,2016,10
220208,2016,0
316350,2016,0
290090,2016,3
430544,2016,0
315733,2016,0
260580,2016,6
291072,2016,114
140020,2016,23
220207,2016,0
292560,2016,6
260090,2016,27
330140,2016,10
430545,2016,8
311110,2016,3
150400,2016,2
312235,2016,1
500800,2016,4
520670,2016,0
316340,2016,0
270470,2016,24
430550,2016,0
311990,2016,0
220205,2016,1
352700,2016,0
351270,2016,0
310460,2016,1
314410,2016,1
430558,2016,0
170210,2016,120
140023,2016,3
431407,2016,2
220202,2016,1
354690,2016,2
291110,2016,6
280550,2016,16
350770,2016,0
430560,2016,0
520660,2016,2
240580,2016,29
220200,2016,3
411720,2016,1
316330,2016,0
315170,2016,1
430570,2016,0
330510,2016,217
172015,2016,0
292570,2016,1
314100,2016,2
314800,2016,21
210547,2016,0
220196,2016,0
241450,2016,8
510800,2016,1
260100,2016,5
261090,2016,27
430580,2016,0
311810,2016,0
140028,2016,4
310850,2016,0
411295,2016,0
240940,2016,9
431406,2016,0
220194,2016,1
316320,2016,0
500830,2016,32
520650,2016,0
430583,2016,0
350910,2016,0
171510,2016,0
355700,2016,19
311100,2016,0
292575,2016,7
353700,2016,2
313460,2016,3
270910,2016,5
430585,2016,0
280070,2016,1
220192,2016,0
140030,2016,7
210550,2016,18
520640,2016,8
354680,2016,8
430590,2016,0
170200,2016,4
353430,2016,1
315737,2016,0
220190,2016,3
352540,2016,0
316310,2016,0
330240,2016,110
430593,2016,0
410165,2016,0
241390,2016,5
280140,2016,14
352920,2016,5
220180,2016,2
292580,2016,6
260105,2016,14
310030,2016,5
430595,2016,0
354060,2016,5
314110,2016,12
352210,2016,17
431405,2016,13
520630,2016,3
411721,2016,4
220177,2016,1
260790,2016,343
430597,2016,0
510805,2016,5
311790,2016,0
140040,2016,2
316300,2016,3
293060,2016,5
280610,2016,7
313240,2016,12
312825,2016,0
430600,2016,2
500840,2016,0
354325,2016,1
520620,2016,52
220173,2016,2
354670,2016,2
292590,2016,8
110003,2016,1
311090,2016,1
430605,2016,0
220170,2016,1
210560,2016,2
290390,2016,37
352330,2016,3
510080,2016,4
250115,2016,0
316295,2016,1
310440,2016,0
430607,2016,0
140045,2016,0
150390,2016,6
220160,2016,0
270460,2016,8
350775,2016,0
240933,2016,2
280420,2016,3
430610,2016,13
170190,2016,3
431403,2016,1
292593,2016,2
520590,2016,1
220157,2016,2
260110,2016,37
280040,2016,5
270070,2016,9
313120,2016,6
430613,2016,0
240790,2016,0
260950,2016,19
316294,2016,0
314120,2016,0
291180,2016,7
330150,2016,3
430620,2016,3
140047,2016,11
210565,2016,2
220150,2016,5
354660,2016,2
314400,2016,7
314770,2016,0
520580,2016,1
430630,2016,1
431402,2016,0
510010,2016,1
220140,2016,0
140050,2016,1
353020,2016,5
316292,2016,16
430632,2016,2
315740,2016,0
520570,2016,0
411722,2016,4
314795,2016,1
220130,2016,0
292595,2016,6
170035,2016,4
430635,2016,0
260390,2016,0
353440,2016,103
290080,2016,8
510600,2016,0
311080,2016,2
220120,2016,5
210570,2016,16
170130,2016,1
430637,2016,0
510810,2016,1
140060,2016,1
260120,2016,36
312230,2016,61
316290,2016,9
291075,2016,1
431400,2016,0
520552,2016,1
430640,2016,2
310170,2016,9
220117,2016,2
350550,2017,15
352740,2017,2
352360,2017,1
280190,2017,0
220800,2017,18
292850,2017,2
291810,2017,12
353200,2017,0
291075,2017,2
410930,2017,4
350670,2017,2
270840,2017,8
290770,2017,1
354650,2017,0
230526,2017,4
420590,2017,9
261200,2017,3
431057,2017,1
353657,2017,0
314670,2017,1
251070,2017,0
251398,2017,2
320100,2017,9
411460,2017,5
521973,2017,0
411725,2017,2
171620,2017,1
220265,2017,0
220010,2017,1
411770,2017,7
420580,2017,4
314620,2017,2
431820,2017,5
354490,2017,0
292220,2017,1
312352,2017,0
311830,2017,14
500320,2017,30
261470,2017,9
352520,2017,3
220795,2017,0
130430,2017,2
313670,2017,137
230530,2017,3
313890,2017,1
210180,2017,0
510757,2017,0
412120,2017,5
110050,2017,1
310360,2017,1
312140,2017,0
150560,2017,2
330180,2017,2
292510,2017,30
251615,2017,0
150490,2017,1
210177,2017,1
420570,2017,3
353510,2017,1
421750,2017,1
314580,2017,0
211027,2017,2
520280,2017,0
355270,2017,1
291800,2017,111
230533,2017,9
352440,2017,37
312280,2017,0
352885,2017,0
521975,2017,42
150660,2017,8
240615,2017,0
350890,2017,1
130100,2017,3
314505,2017,9
420560,2017,1
410800,2017,2
220793,2017,0
411100,2017,0
521280,2017,3
354620,2017,0
320110,2017,1
311580,2017,1
316810,2017,0
314070,2017,10
230535,2017,8
110045,2017,18
170830,2017,2
420555,2017,0
311520,2017,1
352585,2017,1
431830,2017,6
510670,2017,0
431055,2017,1
421755,2017,0
316045,2017,2
313220,2017,0
230540,2017,27
311280,2017,1
521980,2017,3
210375,2017,7
420550,2017,3
220790,2017,2
411950,2017,67
315460,2017,112
291790,2017,4
270560,2017,2
351990,2017,0
354670,2017,5
430480,2017,3
150010,2017,95
312040,2017,0
354950,2017,0
241210,2017,0
290250,2017,2
241450,2017,14
314995,2017,7
351010,2017,0
230550,2017,36
500793,2017,2
110040,2017,11
420545,2017,8
311660,2017,4
320115,2017,1
210173,2017,2
313665,2017,8
312825,2017,0
421760,2017,2
261300,2017,28
355280,2017,32
350840,2017,2
500315,2017,8
280200,2017,1
292225,2017,2
420543,2017,0
353625,2017,0
291200,2017,0
352580,2017,0
293075,2017,3
220785,2017,0
270440,2017,6
261380,2017,16
521990,2017,0
411590,2017,0
500580,2017,4
431545,2017,0
260510,2017,9
250030,2017,6
316410,2017,2
520753,2017,0
230560,2017,3
510330,2017,6
314720,2017,1
351320,2017,0
312270,2017,0
291780,2017,11
330360,2017,12
353070,2017,16
311900,2017,0
352800,2017,2
430645,2017,0
421770,2017,2
431840,2017,9
420540,2017,142
250939,2017,2
521270,2017,1
211030,2017,3
251396,2017,0
432163,2017,0
160030,2017,257
316805,2017,3
230565,2017,3
354050,2017,1
220260,2017,3
260900,2017,12
292590,2017,3
220780,2017,0
431308,2017,0
320120,2017,44
270300,2017,8
150190,2017,21
260860,2017,4
410115,2017,0
150320,2017,10
420535,2017,0
522000,2017,4
330245,2017,0
240810,2017,575
500840,2017,1
110037,2017,2
293135,2017,94
352890,2017,0
230570,2017,0
150830,2017,6
315810,2017,0
421775,2017,0
310740,2017,7
353190,2017,3
420530,2017,2
350540,2017,0
311530,2017,7
170900,2017,1
230580,2017,12
420520,2017,0
431053,2017,1
130110,2017,14
270270,2017,2
171889,2017,0
270650,2017,7
351530,2017,0
251000,2017,1
280050,2017,11
220779,2017,0
354730,2017,12
312705,2017,1
320130,2017,211
522005,2017,0
310270,2017,4
313120,2017,5
292230,2017,25
170386,2017,2
291770,2017,3
230590,2017,7
310880,2017,0
351750,2017,2
260825,2017,5
293270,2017,10
330515,2017,1
421780,2017,0
411450,2017,2
411915,2017,47
420519,2017,0
313900,2017,11
150563,2017,5
350930,2017,1
355290,2017,2
292840,2017,7
290160,2017,4
316050,2017,0
150760,2017,25
352330,2017,3
311960,2017,0
353310,2017,2
500310,2017,3
110034,2017,0
521260,2017,0
430485,2017,1
313660,2017,0
210660,2017,12
280230,2017,7
431842,2017,0
280320,2017,19
210170,2017,8
313590,2017,0
420517,2017,1
251394,2017,0
320140,2017,4
251050,2017,1
230600,2017,1
430635,2017,0
310540,2017,4
522010,2017,6
313545,2017,1
421790,2017,1
310960,2017,0
211040,2017,3
291030,2017,1
251200,2017,7
210380,2017,2
510035,2017,0
220777,2017,3
431050,2017,3
420515,2017,0
110033,2017,7
291760,2017,19
230610,2017,13
315180,2017,10
411260,2017,0
316800,2017,11
352265,2017,0
315450,2017,0
420510,2017,0
314450,2017,0
351510,2017,5
412033,2017,1
412015,2017,1
260250,2017,4
355300,2017,0
431540,2017,7
430730,2017,2
351410,2017,2
230620,2017,2
354940,2017,1
150715,2017,15
420500,2017,2
280060,2017,46
210535,2017,1
421795,2017,0
314880,2017,0
320150,2017,33
510250,2017,20
130115,2017,1
520310,2017,0
522015,2017,2
311535,2017,0
230625,2017,46
220775,2017,0
510890,2017,4
170930,2017,9
431843,2017,1
110032,2017,9
311090,2017,0
171865,2017,2
313490,2017,0
240500,2017,4
420490,2017,0
510665,2017,0
291110,2017,6
353760,2017,9
292240,2017,10
291750,2017,40
170035,2017,0
220255,2017,0
351980,2017,0
316245,2017,3
241220,2017,42
230630,2017,30
110009,2017,7
261310,2017,31
210160,2017,22
431046,2017,1
421800,2017,10
330220,2017,18
240660,2017,5
420480,2017,8
311270,2017,3
251392,2017,1
500600,2017,3
521250,2017,129
150180,2017,32
290830,2017,7
320160,2017,15
510610,2017,5
171550,2017,0
220770,2017,38
211050,2017,2
500295,2017,6
522020,2017,9
354170,2017,3
420475,2017,0
313200,2017,0
313657,2017,1
312610,2017,11
431365,2017,6
315240,2017,6
316790,2017,0
292520,2017,38
230640,2017,10
110030,2017,34
330540,2017,2
250073,2017,0
170025,2017,0
291740,2017,1
290970,2017,2
420470,2017,3
130440,2017,3
421810,2017,1
313370,2017,8
315640,2017,1
431310,2017,0
355310,2017,3
411110,2017,0
251620,2017,21
354500,2017,1
355660,2017,2
230650,2017,9
250270,2017,3
510335,2017,12
431043,2017,1
522026,2017,1
312220,2017,2
220760,2017,0
430490,2017,0
420460,2017,22
351810,2017,1
320170,2017,2
315000,2017,2
411440,2017,6
432232,2017,0
230655,2017,22
432253,2017,0
431844,2017,0
313440,2017,2
130120,2017,76
353180,2017,10
316060,2017,0
420455,2017,2
353960,2017,1
314390,2017,20
421820,2017,1
350535,2017,0
510794,2017,2
510830,2017,1
312360,2017,3
210390,2017,3
311540,2017,0
291735,2017,2
411600,2017,1
310490,2017,0
230660,2017,3
261620,2017,19
353150,2017,1
292250,2017,15
521230,2017,5
220020,2017,7
420450,2017,0
522028,2017,0
211060,2017,3
220755,2017,1
520505,2017,2
170950,2017,45
210150,2017,3
320180,2017,0
411965,2017,2
351000,2017,0
270660,2017,2
316780,2017,0
352110,2017,1
431535,2017,0
292830,2017,0
520320,2017,1
230670,2017,7
110029,2017,3
240680,2017,1
421825,2017,3
420445,2017,0
500290,2017,4
251390,2017,10
350960,2017,8
150565,2017,6
313655,2017,2
420440,2017,1
261450,2017,27
291733,2017,0
170384,2017,3
250220,2017,1
520750,2017,2
230680,2017,5
314610,2017,8
354640,2017,1
354930,2017,1
313910,2017,1
431041,2017,0
522040,2017,5
320190,2017,2
510760,2017,74
314260,2017,0
241060,2017,2
313510,2017,49
240870,2017,3
430605,2017,1
150820,2017,19
420435,2017,0
355320,2017,1
261190,2017,18
431845,2017,0
110028,2017,13
211065,2017,1
421830,2017,2
160040,2017,6
240760,2017,3
230690,2017,9
312620,2017,2
411705,2017,5
314510,2017,1
220750,2017,1
210594,2017,2
315445,2017,2
250020,2017,2
130130,2017,4
150178,2017,23
351385,2017,0
316400,2017,3
430720,2017,2
150480,2017,12
431040,2017,0
350680,2017,0
270060,2017,14
410855,2017,1
420430,2017,3
311850,2017,0
521225,2017,1
170220,2017,9
293130,2017,4
260590,2017,24
312750,2017,0
353140,2017,2
431417,2017,0
522045,2017,51
290260,2017,0
510650,2017,11
352190,2017,0
421835,2017,0
230700,2017,21
210140,2017,47
432218,2017,0
110026,2017,0
410960,2017,25
310260,2017,1
420425,2017,1
261020,2017,20
220740,2017,0
354090,2017,3
241230,2017,19
320200,2017,1
312083,2017,4
411970,2017,1
230710,2017,7
353890,2017,2
316770,2017,0
430495,2017,0
432166,2017,0
260515,2017,3
313652,2017,0
150040,2017,4
261320,2017,14
510080,2017,4
316070,2017,4
420420,2017,38
251630,2017,4
291730,2017,14
270550,2017,19
251385,2017,0
522050,2017,2
311120,2017,9
421840,2017,1
312700,2017,4
220170,2017,1
291165,2017,0
230720,2017,2
241350,2017,2
431846,2017,0
313110,2017,1
311265,2017,1
220253,2017,0
311800,2017,13
355720,2017,3
420419,2017,0
500620,2017,9
220735,2017,0
240930,2017,10
351970,2017,12
500280,2017,4
211070,2017,18
270140,2017,15
110025,2017,2
290800,2017,9
292260,2017,6
320210,2017,3
431532,2017,0
420417,2017,1
355330,2017,2
350395,2017,0
130140,2017,15
293000,2017,0
311545,2017,2
293280,2017,5
230725,2017,9
280240,2017,3
421850,2017,0
290100,2017,13
431848,2017,0
270780,2017,9
510452,2017,1
521220,2017,13
431036,2017,0
291720,2017,3
351160,2017,1
411760,2017,12
522060,2017,2
210135,2017,0
420415,2017,0
270030,2017,138
353170,2017,2
510560,2017,1
220730,2017,0
292660,2017,20
411435,2017,2
230730,2017,148
260710,2017,0
110020,2017,184
520330,2017,13
354270,2017,2
170980,2017,1
316760,2017,2
292820,2017,2
260780,2017,9
353320,2017,0
420410,2017,1
351495,2017,0
270830,2017,13
260640,2017,76
290035,2017,1
421860,2017,2
330093,2017,3
350530,2017,2
410900,2017,1
320220,2017,10
510336,2017,0
230740,2017,13
211080,2017,0
150570,2017,2
312960,2017,0
522068,2017,6
420400,2017,4
352900,2017,21
310370,2017,6
220025,2017,2
431849,2017,0
210400,2017,1
313650,2017,1
316280,2017,3
220720,2017,2
431033,2017,7
432140,2017,5
150175,2017,5
354925,2017,0
431320,2017,4
291710,2017,4
411210,2017,3
230750,2017,11
311080,2017,0
510645,2017,0
411030,2017,0
355650,2017,15
351040,2017,3
354510,2017,0
421870,2017,8
250230,2017,1
310810,2017,1
420395,2017,3
521210,2017,3
353570,2017,0
330370,2017,11
250830,2017,9
315440,2017,0
353100,2017,1
355340,2017,2
330285,2017,73
230760,2017,54
210650,2017,6
292265,2017,4
314660,2017,0
210130,2017,8
420390,2017,3
210560,2017,3
313920,2017,3
430500,2017,4
510805,2017,2
280730,2017,0
170382,2017,1
315645,2017,2
320225,2017,3
431030,2017,0
130150,2017,6
315270,2017,2
500270,2017,142
350220,2017,3
354165,2017,0
410302,2017,0
230763,2017,8
140002,2017,8
421875,2017,0
420380,2017,5
291700,2017,13
431531,2017,0
270670,2017,48
220710,2017,1
510120,2017,1
251380,2017,0
250820,2017,3
315010,2017,0
290150,2017,7
311050,2017,2
420370,2017,4
350330,2017,12
350370,2017,2
290080,2017,6
316750,2017,0
220250,2017,2
510500,2017,1
510190,2017,10
352215,2017,1
320230,2017,1
230765,2017,308
280280,2017,6
410304,2017,0
316080,2017,0
431850,2017,26
420360,2017,4
240510,2017,2
290265,2017,0
171050,2017,3
290490,2017,26
353410,2017,0
421880,2017,0
260070,2017,20
312100,2017,1
230770,2017,89
521205,2017,1
310970,2017,0
352400,2017,8
241240,2017,0
310730,2017,6
291690,2017,6
420350,2017,0
220700,2017,3
211085,2017,1
150815,2017,39
210125,2017,5
410305,2017,1
251640,2017,0
313375,2017,1
355350,2017,1
316295,2017,5
230780,2017,17
520340,2017,1
411605,2017,5
250810,2017,1
420340,2017,0
410300,2017,0
291100,2017,2
292270,2017,3
280380,2017,3
320240,2017,41
293290,2017,61
410105,2017,0
350210,2017,26
230790,2017,0
150330,2017,40
421885,2017,0
500260,2017,5
510885,2017,3
431020,2017,13
420330,2017,1
510770,2017,4
311260,2017,4
352860,2017,2
351960,2017,3
411180,2017,8
260240,2017,6
220695,2017,0
312200,2017,10
522070,2017,0
410310,2017,4
251370,2017,100
500625,2017,0
230800,2017,14
250800,2017,0
260430,2017,5
520740,2017,11
130160,2017,6
315110,2017,0
431860,2017,0
171630,2017,0
420325,2017,0
320245,2017,10
310080,2017,1
430710,2017,0
150580,2017,22
290485,2017,9
313420,2017,13
421890,2017,3
310250,2017,0
292810,2017,20
211090,2017,2
521200,2017,0
315800,2017,2
431861,2017,1
241050,2017,2
210405,2017,8
260805,2017,0
316740,2017,0
510600,2017,1
250190,2017,3
430510,2017,129
432225,2017,0
150172,2017,9
411430,2017,14
220690,2017,1
171488,2017,9
510642,2017,18
420320,2017,28
290500,2017,1
291685,2017,11
230810,2017,14
410315,2017,4
353660,2017,0
314250,2017,0
250790,2017,3
210120,2017,36
354920,2017,1
270940,2017,20
420315,2017,1
230820,2017,1
171070,2017,1
412100,2017,10
421895,2017,0
320250,2017,7
150475,2017,2
316390,2017,0
431010,2017,6
350200,2017,1
352570,2017,2
420310,2017,1
313390,2017,0
355360,2017,0
315430,2017,2
411250,2017,0
350830,2017,0
230830,2017,7
410320,2017,3
220115,2017,2
313925,2017,1
431530,2017,6
291680,2017,6
220680,2017,0
260150,2017,6
510337,2017,2
420300,2017,8
270410,2017,14
292273,2017,3
314875,2017,1
430511,2017,0
312260,2017,0
350520,2017,1
411120,2017,0
352115,2017,0
510523,2017,0
250780,2017,2
351570,2017,23
421900,2017,1
316090,2017,0
230835,2017,2
110018,2017,8
261180,2017,34
250840,2017,0
431862,2017,3
500240,2017,8
420290,2017,7
314520,2017,33
211100,2017,5
350690,2017,1
314080,2017,0
432080,2017,5
130165,2017,6
280410,2017,9
312695,2017,0
320255,2017,0
270330,2017,7
310050,2017,3
350340,2017,1
280670,2017,83
411920,2017,0
316730,2017,0
220245,2017,0
251365,2017,0
230837,2017,5
280590,2017,9
420287,2017,1
411880,2017,1
410322,2017,0
350790,2017,0
251170,2017,0
210110,2017,2
431330,2017,3
421910,2017,0
170380,2017,1
291670,2017,1
330440,2017,2
521190,2017,39
520350,2017,16
410040,2017,43
220675,2017,0
261590,2017,1
250770,2017,7
270235,2017,9
420285,2017,0
355365,2017,0
290450,2017,1
230840,2017,17
251650,2017,1
354720,2017,0
270680,2017,14
430660,2017,9
280710,2017,11
320260,2017,0
250115,2017,1
420280,2017,4
353970,2017,0
432235,2017,0
241250,2017,11
410330,2017,2
230850,2017,23
431000,2017,2
130170,2017,8
270890,2017,7
260520,2017,51
352810,2017,0
353050,2017,1
421915,2017,0
220027,2017,1
500795,2017,2
351070,2017,4
410840,2017,9
210407,2017,0
314440,2017,0
171090,2017,0
521180,2017,16
350190,2017,2
431870,2017,91
220672,2017,0
210640,2017,3
420270,2017,0
150590,2017,9
280610,2017,2
291660,2017,2
351630,2017,23
330455,2017,1845
314240,2017,2
292275,2017,1
431520,2017,0
250760,2017,1
510637,2017,4
230860,2017,7
292805,2017,8
520510,2017,40
316720,2017,57
293300,2017,5
410290,2017,2
354910,2017,6
251360,2017,0
420260,2017,1
320265,2017,1
292525,2017,6
421917,2017,0
410335,2017,0
310550,2017,2
290270,2017,12
315260,2017,1
211102,2017,2
353325,2017,0
250930,2017,0
352600,2017,1
500627,2017,2
230870,2017,46
210100,2017,4
355670,2017,6
280470,2017,2
312480,2017,1
220670,2017,0
353500,2017,0
420257,2017,0
260890,2017,30
354360,2017,3
430995,2017,0
500230,2017,2
291040,2017,8
311920,2017,1
290510,2017,3
411420,2017,6
270460,2017,4
312930,2017,2
510460,2017,0
430512,2017,2
351950,2017,0
230880,2017,1
410337,2017,2
420253,2017,1
250135,2017,0
421920,2017,1
430705,2017,0
355370,2017,3
411275,2017,1
313150,2017,0
314730,2017,2
354515,2017,1
520355,2017,2
315650,2017,1
352730,2017,1
291650,2017,12
431880,2017,0
291080,2017,224
130180,2017,3
315015,2017,4
320270,2017,4
310445,2017,0
220669,2017,0
210540,2017,14
310110,2017,14
250750,2017,313
110004,2017,11
432170,2017,2
521170,2017,2
270540,2017,2
420250,2017,0
211105,2017,1
261530,2017,49
315420,2017,0
230890,2017,5
220240,2017,0
150812,2017,16
350180,2017,0
316270,2017,0
421930,2017,4
311547,2017,1
430990,2017,0
432200,2017,5
140005,2017,35
313930,2017,8
410340,2017,0
316095,2017,2
410810,2017,0
420245,2017,3
250740,2017,6
260765,2017,33
510774,2017,1
432285,2017,0
316710,2017,2
510631,2017,0
311250,2017,1
330380,2017,32
230900,2017,6
220667,2017,1
150170,2017,44
352260,2017,6
150405,2017,16
351120,2017,0
354160,2017,2
351820,2017,6
420243,2017,0
352920,2017,5
251350,2017,0
430607,2017,0
320280,2017,13
250850,2017,0
250010,2017,2
352670,2017,12
421935,2017,0
230910,2017,8
314370,2017,2
430980,2017,1
431890,2017,6
410345,2017,4
171110,2017,0
420240,2017,48
432252,2017,0
251660,2017,4
350510,2017,1
291640,2017,43
210408,2017,0
411610,2017,4
210095,2017,12
520735,2017,2
292280,2017,3
230920,2017,3
316250,2017,15
510340,2017,162
290515,2017,1
500220,2017,3
420230,2017,16
260230,2017,23
250730,2017,3
355380,2017,2
431517,2017,0
313610,2017,0
320290,2017,2
521160,2017,0
310720,2017,1
230930,2017,12
171855,2017,1
312860,2017,1
421940,2017,0
351240,2017,1
292800,2017,5
211107,2017,6
420220,2017,0
410347,2017,0
160050,2017,6
220665,2017,0
431415,2017,3
260700,2017,11
410280,2017,4
312490,2017,2
293305,2017,5
350170,2017,4
240520,2017,4
240720,2017,11
291630,2017,10
110006,2017,3
250720,2017,3
293120,2017,10
355690,2017,0
350300,2017,1
431333,2017,0
316700,2017,0
354325,2017,0
420215,2017,0
312380,2017,0
312760,2017,0
354900,2017,0
430513,2017,0
230940,2017,9
311910,2017,2
350230,2017,4
314570,2017,1
421950,2017,9
310375,2017,0
410350,2017,3
315760,2017,1
220100,2017,0
130185,2017,25
432234,2017,0
351610,2017,0
431900,2017,5
410160,2017,3
420213,2017,0
320300,2017,7
220660,2017,0
314810,2017,30
250205,2017,0
230945,2017,13
150600,2017,4
310240,2017,1
210090,2017,4
290520,2017,2
420210,2017,11
270690,2017,39
411410,2017,5
311115,2017,0
171890,2017,3
290140,2017,1
